,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
2195,50,100,158.2,80.0,78.2,0.1
2196,50,100,157.5,82.2,74.9,0.3
2197,50,100,158.5,80.6,77.8,0.0
2198,50,100,158.0,83.4,74.4,0.2
2199,50,100,156.1,82.0,74.0,0.1
2200,55,5,135.5,106.4,28.5,0.5
2201,55,5,134.8,105.4,29.2,0.2
2202,55,5,136.8,108.4,27.4,1.0
2203,55,5,135.7,107.0,28.3,0.4
2204,55,5,133.9,102.7,31.0,0.3
2205,55,5,132.5,102.3,29.9,0.3
2206,55,5,136.1,107.3,28.1,0.7
2207,55,5,140.1,111.7,26.4,2.0
2208,55,5,133.4,104.5,28.5,0.4
2209,55,5,135.2,105.1,29.7,0.4
2210,55,10,139.6,106.7,32.9,0.0
2211,55,10,138.1,103.9,34.1,0.1
2212,55,10,137.5,103.1,34.4,0.1
2213,55,10,138.7,105.4,33.0,0.2
2214,55,10,134.9,98.6,36.3,0.0
2215,55,10,139.6,106.3,33.2,0.1
2216,55,10,140.4,108.4,31.4,0.6
2217,55,10,136.3,101.5,34.7,0.1
2218,55,10,136.8,102.3,34.4,0.1
2219,55,10,140.6,106.1,34.4,0.1
2220,55,15,141.3,103.4,37.7,0.1
2221,55,15,137.8,98.5,39.3,0.0
2222,55,15,139.4,101.6,37.4,0.4
2223,55,15,142.8,105.2,37.6,0.0
2224,55,15,141.8,104.8,36.8,0.1
2225,55,15,136.6,99.2,37.4,0.1
2226,55,15,139.1,102.4,36.4,0.3
2227,55,15,139.2,101.5,37.6,0.1
2228,55,15,139.6,101.4,38.2,0.0
2229,55,15,141.9,105.2,36.7,0.0
2230,55,20,140.4,99.6,40.4,0.4
2231,55,20,141.0,100.6,40.3,0.0
2232,55,20,136.3,96.0,40.3,0.0
2233,55,20,142.1,100.9,40.9,0.3
2234,55,20,138.4,98.8,39.5,0.0
2235,55,20,136.6,97.2,39.2,0.3
2236,55,20,138.6,97.4,41.0,0.2
2237,55,20,137.6,97.9,39.3,0.4
2238,55,20,139.1,98.4,40.7,0.1
2239,55,20,140.2,100.9,39.3,0.1
2240,55,25,135.2,92.7,42.3,0.2
2241,55,25,136.9,93.2,43.8,0.0
2242,55,25,139.1,95.8,43.1,0.2
2243,55,25,135.7,95.8,39.4,0.4
2244,55,25,136.6,94.7,41.7,0.2
2245,55,25,139.2,98.4,40.7,0.1
2246,55,25,135.5,92.7,42.3,0.5
2247,55,25,138.0,97.7,39.9,0.4
2248,55,25,138.5,95.6,41.7,1.2
2249,55,25,135.9,92.7,42.5,0.8
2250,55,30,136.9,90.0,46.6,0.3
2251,55,30,134.2,89.8,44.2,0.1
2252,55,30,140.9,96.9,43.8,0.2
2253,55,30,139.6,95.8,43.8,0.0
2254,55,30,137.1,93.3,43.7,0.0
2255,55,30,137.2,93.3,43.9,0.0
2256,55,30,135.9,92.2,43.6,0.1
2257,55,30,136.9,91.9,45.0,0.0
2258,55,30,136.4,91.6,44.7,0.2
2259,55,30,136.4,92.7,43.3,0.3
2260,55,35,132.5,84.3,48.1,0.1
2261,55,35,141.1,95.2,45.9,0.1
2262,55,35,137.6,89.6,47.9,0.2
2263,55,35,140.8,95.0,45.4,0.3
2264,55,35,141.3,96.2,44.8,0.4
2265,55,35,139.7,92.6,47.0,0.2
2266,55,35,137.9,90.5,47.3,0.1
2267,55,35,137.6,91.3,46.1,0.2
2268,55,35,137.0,90.5,46.5,0.0
2269,55,35,137.6,89.4,48.2,0.0
2270,55,40,139.9,89.4,50.5,0.0
2271,55,40,140.8,91.7,48.3,0.8
2272,55,40,139.6,86.8,52.8,0.0
2273,55,40,141.8,94.4,47.4,0.0
2274,55,40,138.7,88.8,49.7,0.1
2275,55,40,136.6,86.0,50.5,0.2
2276,55,40,133.8,83.6,49.8,0.5
2277,55,40,137.3,86.4,50.9,0.0
2278,55,40,135.4,85.1,50.3,0.0
2279,55,40,144.7,94.5,49.9,0.2
2280,55,45,141.8,90.2,51.4,0.2
2281,55,45,142.5,89.3,53.0,0.1
2282,55,45,140.3,86.9,53.3,0.0
2283,55,45,140.3,88.4,51.9,0.0
2284,55,45,142.1,89.1,53.0,0.0
2285,55,45,142.4,90.6,51.8,0.1
2286,55,45,139.6,86.5,53.0,0.0
2287,55,45,139.4,87.5,51.8,0.1
2288,55,45,141.9,89.6,52.2,0.1
2289,55,45,140.5,88.0,52.5,0.1
2290,55,50,140.1,83.6,56.4,0.1
2291,55,50,145.3,92.6,52.5,0.2
2292,55,50,142.5,88.3,53.8,0.4
2293,55,50,139.3,85.3,53.9,0.1
2294,55,50,144.4,89.1,54.8,0.5
2295,55,50,143.3,88.7,54.5,0.1
2296,55,50,141.3,86.1,55.2,0.0
2297,55,50,140.7,86.5,54.1,0.0
2298,55,50,139.4,83.8,55.5,0.1
2299,55,50,143.2,90.1,52.3,0.8
2300,55,55,144.2,87.8,56.0,0.4
2301,55,55,142.9,86.1,56.8,0.0
2302,55,55,145.6,88.2,57.3,0.1
2303,55,55,142.4,85.3,57.0,0.0
2304,55,55,140.5,81.8,58.7,0.1
2305,55,55,142.3,85.4,56.8,0.1
2306,55,55,143.2,87.7,55.4,0.1
2307,55,55,142.9,85.4,57.0,0.5
2308,55,55,145.6,90.2,55.5,0.0
2309,55,55,143.2,87.5,55.6,0.2
2310,55,60,143.1,82.7,60.3,0.2
2311,55,60,149.4,89.9,59.5,0.0
2312,55,60,144.9,86.4,58.3,0.1
2313,55,60,147.7,86.4,61.1,0.1
2314,55,60,144.8,84.8,60.0,0.0
2315,55,60,143.9,83.4,60.2,0.3
2316,55,60,146.4,86.1,60.2,0.1
2317,55,60,146.9,86.7,59.6,0.6
2318,55,60,146.7,88.7,58.0,0.0
2319,55,60,145.2,85.5,59.4,0.4
2320,55,65,147.0,83.6,63.3,0.0
2321,55,65,145.5,83.4,62.1,0.1
2322,55,65,146.6,83.8,62.8,0.1
2323,55,65,149.8,85.6,64.1,0.2
2324,55,65,146.8,84.9,61.8,0.0
2325,55,65,147.9,84.4,63.4,0.0
2326,55,65,148.6,87.0,61.0,0.5
2327,55,65,146.2,84.6,61.6,0.0
2328,55,65,142.9,80.6,62.2,0.0
2329,55,65,148.1,86.2,61.9,0.0
2330,55,70,146.4,83.5,62.8,0.0
2331,55,70,149.6,84.3,65.2,0.1
2332,55,70,146.2,80.5,65.7,0.0
2333,55,70,151.6,87.6,63.9,0.1
2334,55,70,152.3,86.0,66.3,0.0
2335,55,70,151.5,85.8,65.7,0.0
2336,55,70,150.1,84.2,66.0,0.0
2337,55,70,152.2,87.4,64.6,0.1
2338,55,70,148.1,83.4,64.6,0.1
2339,55,70,145.8,82.3,63.4,0.1
2340,55,75,154.1,84.4,69.8,0.0
2341,55,75,150.5,84.5,65.7,0.2
2342,55,75,152.1,83.8,68.4,0.0
2343,55,75,153.3,86.7,66.6,0.0
2344,55,75,150.1,84.0,65.9,0.2
2345,55,75,153.8,86.1,67.5,0.2
2346,55,75,147.9,81.0,66.8,0.1
2347,55,75,151.0,83.6,67.4,0.0
2348,55,75,152.1,85.0,66.9,0.1
2349,55,75,150.3,81.7,68.6,0.0
2350,55,80,152.7,82.0,70.7,0.0
2351,55,80,153.0,85.5,67.5,0.1
2352,55,80,154.1,84.5,69.6,0.0
2353,55,80,154.8,84.6,70.2,0.0
2354,55,80,157.2,87.2,70.0,0.0
2355,55,80,155.4,86.8,68.5,0.0
2356,55,80,152.4,84.3,68.1,0.1
2357,55,80,153.9,84.8,69.1,0.0
2358,55,80,157.8,87.0,70.8,0.1
2359,55,80,150.5,80.8,69.7,0.0
2360,55,85,155.2,82.9,72.3,0.0
2361,55,85,157.5,83.7,73.7,0.1
2362,55,85,157.0,83.8,73.2,0.0
2363,55,85,156.6,83.2,73.3,0.1
2364,55,85,152.5,83.4,69.0,0.1
2365,55,85,154.9,83.4,71.4,0.1
2366,55,85,156.6,85.9,70.7,0.0
2367,55,85,156.4,84.8,71.6,0.0
2368,55,85,154.2,82.1,71.9,0.2
2369,55,85,154.8,82.8,72.0,0.0
2370,55,90,156.4,80.0,76.3,0.0
2371,55,90,158.2,83.2,74.8,0.2
2372,55,90,157.8,84.8,72.9,0.0
2373,55,90,155.9,81.7,74.1,0.1
2374,55,90,159.8,81.7,78.1,0.0
2375,55,90,157.7,84.0,73.6,0.1
2376,55,90,161.8,86.3,75.4,0.1
2377,55,90,153.5,80.3,73.2,0.0
2378,55,90,161.6,86.6,75.0,0.0
2379,55,90,155.4,79.9,75.5,0.0
2380,55,95,162.4,88.0,74.2,0.1
2381,55,95,160.5,81.5,79.0,0.1
2382,55,95,159.5,82.9,76.6,0.0
2383,55,95,156.2,79.5,76.4,0.3
2384,55,95,161.8,82.1,79.7,0.0
2385,55,95,161.3,84.1,77.2,0.0
2386,55,95,157.0,77.9,79.0,0.0
2387,55,95,160.3,82.2,78.1,0.0
2388,55,95,157.2,81.1,76.1,0.0
2389,55,95,158.5,81.0,77.5,0.0
2390,55,100,163.2,83.4,79.7,0.1
2391,55,100,162.4,83.1,79.2,0.0
2392,55,100,167.1,87.2,79.9,0.0
2393,55,100,164.0,82.9,81.1,0.1
2394,55,100,162.8,83.7,79.0,0.0
2395,55,100,164.6,83.4,81.1,0.1
2396,55,100,163.6,82.3,81.2,0.0
2397,55,100,161.2,82.3,79.0,0.0
2398,55,100,162.8,81.5,81.2,0.0
2399,55,100,162.2,84.2,78.0,0.0
2400,60,5,137.4,102.5,34.9,0.0
2401,60,5,142.2,109.3,32.9,0.0
2402,60,5,136.7,102.1,34.6,0.1
2403,60,5,138.6,103.3,35.2,0.1
2404,60,5,137.5,102.3,35.2,0.0
2405,60,5,141.6,107.4,34.1,0.0
2406,60,5,137.0,101.7,35.3,0.0
2407,60,5,140.4,106.7,33.6,0.1
2408,60,5,142.2,110.5,31.6,0.1
2409,60,5,137.7,102.2,35.4,0.0
2410,60,10,142.0,102.1,39.9,0.0
2411,60,10,143.8,105.4,38.2,0.1
2412,60,10,143.8,106.4,37.3,0.2
2413,60,10,143.9,105.7,38.0,0.1
2414,60,10,142.7,104.1,38.6,0.0
2415,60,10,144.5,104.9,39.5,0.1
2416,60,10,141.2,101.8,39.2,0.2
2417,60,10,146.2,108.8,37.3,0.0
2418,60,10,143.4,106.7,36.6,0.1
2419,60,10,145.5,108.2,37.1,0.2
2420,60,15,148.3,106.4,42.0,0.0
2421,60,15,143.9,101.1,42.8,0.0
2422,60,15,146.1,103.7,42.3,0.1
2423,60,15,145.1,102.2,42.9,0.0
2424,60,15,144.3,102.4,41.8,0.0
2425,60,15,142.4,101.6,40.8,0.0
2426,60,15,148.0,106.4,41.6,0.1
2427,60,15,144.2,102.4,41.7,0.0
2428,60,15,147.1,104.6,42.5,0.0
2429,60,15,146.2,104.0,42.2,0.0
2430,60,20,147.0,102.6,44.2,0.1
2431,60,20,144.3,100.0,44.3,0.1
2432,60,20,146.5,101.5,45.0,0.0
2433,60,20,146.4,100.0,46.4,0.0
2434,60,20,144.1,99.2,44.8,0.0
2435,60,20,135.0,89.4,45.6,0.0
2436,60,20,145.0,99.8,45.2,0.1
2437,60,20,147.6,103.7,43.8,0.0
2438,60,20,139.9,92.3,47.5,0.0
2439,60,20,144.6,99.1,45.5,0.0
2440,60,25,142.8,95.9,46.7,0.1
2441,60,25,143.7,99.0,44.5,0.3
2442,60,25,140.1,91.7,48.3,0.0
2443,60,25,138.7,90.8,47.8,0.1
2444,60,25,139.4,92.6,46.8,0.1
2445,60,25,147.1,101.2,45.2,0.7
2446,60,25,145.4,99.4,45.7,0.2
2447,60,25,143.4,96.4,46.9,0.1
2448,60,25,141.0,93.0,47.9,0.0
2449,60,25,143.6,96.7,46.9,0.1
2450,60,30,143.2,94.7,48.5,0.0
2451,60,30,143.6,94.7,48.9,0.0
2452,60,30,141.4,94.2,47.3,0.0
2453,60,30,140.7,92.4,48.4,0.0
2454,60,30,141.8,92.4,49.4,0.0
2455,60,30,140.5,91.5,49.0,0.1
2456,60,30,144.6,95.5,49.1,0.0
2457,60,30,143.1,93.6,49.5,0.0
2458,60,30,141.7,91.8,49.9,0.0
2459,60,30,144.5,95.7,48.7,0.1
2460,60,35,139.5,86.8,52.7,0.0
2461,60,35,145.8,96.3,49.5,0.0
2462,60,35,143.3,92.0,51.3,0.0
2463,60,35,143.9,93.6,50.2,0.1
2464,60,35,143.3,90.8,52.5,0.0
2465,60,35,142.8,90.8,52.0,0.0
2466,60,35,142.8,93.8,48.9,0.0
2467,60,35,141.7,90.6,50.8,0.4
2468,60,35,143.0,89.7,53.3,0.0
2469,60,35,139.8,88.0,51.7,0.1
2470,60,40,140.6,84.4,56.3,0.0
2471,60,40,144.7,91.3,53.5,0.0
2472,60,40,147.3,91.0,56.2,0.1
2473,60,40,144.2,90.0,54.2,0.0
2474,60,40,146.2,92.0,54.1,0.0
2475,60,40,145.3,91.7,53.5,0.1
2476,60,40,144.7,90.7,53.9,0.1
2477,60,40,145.4,90.1,55.3,0.0
2478,60,40,141.5,86.0,55.5,0.0
2479,60,40,140.9,86.6,54.3,0.0
2480,60,45,147.1,91.5,55.7,0.0
2481,60,45,143.1,85.3,57.8,0.0
2482,60,45,148.2,92.0,56.2,0.0
2483,60,45,146.3,90.4,55.8,0.1
2484,60,45,142.8,84.9,57.9,0.0
2485,60,45,143.1,85.0,58.1,0.0
2486,60,45,147.1,90.6,56.5,0.1
2487,60,45,143.8,85.6,58.1,0.0
2488,60,45,145.6,87.7,57.9,0.0
2489,60,45,146.4,90.4,55.9,0.1
2490,60,50,146.9,85.4,61.5,0.0
2491,60,50,150.6,93.4,57.1,0.1
2492,60,50,148.4,89.6,58.7,0.0
2493,60,50,147.7,88.3,59.2,0.2
2494,60,50,146.8,89.3,57.2,0.4
2495,60,50,148.2,88.5,59.6,0.1
2496,60,50,142.3,82.1,60.2,0.0
2497,60,50,143.5,83.2,60.3,0.0
2498,60,50,144.4,85.9,58.5,0.0
2499,60,50,146.2,87.2,59.0,0.0
2500,60,55,152.1,89.6,62.2,0.3
2501,60,55,149.4,86.5,62.9,0.0
2502,60,55,147.1,84.3,62.8,0.0
2503,60,55,151.2,89.0,62.0,0.2
2504,60,55,144.3,81.2,63.1,0.0
2505,60,55,150.4,88.8,61.6,0.0
2506,60,55,150.1,89.0,60.6,0.4
2507,60,55,151.1,90.3,60.8,0.0
2508,60,55,149.3,88.6,60.7,0.0
2509,60,55,148.5,85.5,62.9,0.0
2510,60,60,149.3,83.9,65.4,0.0
2511,60,60,154.0,89.0,64.9,0.1
2512,60,60,154.2,90.6,63.6,0.0
2513,60,60,153.3,90.5,62.8,0.0
2514,60,60,150.5,85.8,64.7,0.0
2515,60,60,150.8,86.1,64.5,0.3
2516,60,60,150.3,85.1,65.2,0.0
2517,60,60,150.5,88.7,61.7,0.1
2518,60,60,149.6,84.3,65.3,0.0
2519,60,60,149.8,86.6,63.0,0.2
2520,60,65,151.6,84.0,67.5,0.1
2521,60,65,153.8,86.3,67.4,0.1
2522,60,65,155.4,87.8,67.6,0.0
2523,60,65,149.4,81.5,68.0,0.0
2524,60,65,151.6,82.8,68.8,0.0
2525,60,65,153.0,84.1,69.0,0.0
2526,60,65,154.0,87.6,66.4,0.0
2527,60,65,152.0,86.5,65.5,0.0
2528,60,65,158.1,91.7,66.4,0.0
2529,60,65,151.5,84.4,67.1,0.0
2530,60,70,154.0,83.2,70.8,0.0
2531,60,70,154.7,86.0,68.7,0.0
2532,60,70,153.4,84.6,68.8,0.0
2533,60,70,152.5,81.8,70.7,0.0
2534,60,70,155.9,85.9,70.0,0.0
2535,60,70,157.1,89.2,67.6,0.3
2536,60,70,154.6,85.1,69.5,0.0
2537,60,70,154.0,83.8,70.1,0.0
2538,60,70,154.1,84.0,70.2,0.0
2539,60,70,155.2,85.1,70.1,0.0
2540,60,75,154.5,80.6,73.8,0.1
2541,60,75,160.2,87.9,72.3,0.0
2542,60,75,157.3,84.8,72.5,0.0
2543,60,75,155.9,82.3,73.6,0.0
2544,60,75,155.2,81.6,73.6,0.0
2545,60,75,157.8,86.1,71.7,0.0
2546,60,75,156.0,83.7,72.3,0.0
2547,60,75,156.1,84.0,72.1,0.0
2548,60,75,157.7,84.8,72.9,0.0
2549,60,75,157.7,84.8,72.9,0.0
2550,60,80,160.4,86.0,74.2,0.1
2551,60,80,159.3,84.3,75.0,0.0
2552,60,80,155.8,80.6,75.1,0.0
2553,60,80,157.1,81.6,75.5,0.0
2554,60,80,158.7,82.5,76.2,0.0
2555,60,80,155.7,80.8,74.9,0.0
2556,60,80,157.2,81.5,75.8,0.0
2557,60,80,157.5,82.1,75.5,0.0
2558,60,80,160.3,86.6,73.6,0.1
2559,60,80,161.4,86.0,75.5,0.0
2560,60,85,159.5,83.2,76.3,0.0
2561,60,85,162.4,85.0,77.3,0.1
2562,60,85,162.3,81.6,80.8,0.0
2563,60,85,161.9,84.0,77.9,0.0
2564,60,85,160.1,82.1,78.0,0.0
2565,60,85,165.4,89.8,75.7,0.0
2566,60,85,161.5,84.6,76.8,0.0
2567,60,85,157.8,78.8,79.0,0.0
2568,60,85,161.5,82.7,78.8,0.0
2569,60,85,165.5,87.2,77.9,0.4
2570,60,90,161.8,80.9,80.9,0.0
2571,60,90,160.7,81.9,78.9,0.0
2572,60,90,162.1,82.5,79.6,0.0
2573,60,90,164.4,86.4,77.9,0.0
2574,60,90,167.0,85.8,81.3,0.0
2575,60,90,163.9,84.0,79.9,0.0
2576,60,90,164.1,83.8,80.3,0.0
2577,60,90,167.9,90.2,77.7,0.0
2578,60,90,160.7,83.2,77.5,0.0
2579,60,90,164.5,84.8,79.8,0.0
2580,60,95,162.1,80.5,81.6,0.0
2581,60,95,162.0,82.7,79.1,0.2
2582,60,95,167.1,83.6,83.5,0.0
2583,60,95,160.1,76.3,83.8,0.0
2584,60,95,165.1,82.6,82.5,0.0
2585,60,95,161.8,79.4,82.1,0.3
2586,60,95,164.0,82.2,81.6,0.2
2587,60,95,161.5,81.4,80.1,0.0
2588,60,95,165.0,82.9,82.0,0.1
2589,60,95,164.0,83.4,80.7,0.0
2590,60,100,166.9,83.2,83.7,0.0
2591,60,100,169.7,84.3,85.4,0.0
2592,60,100,165.1,81.9,83.2,0.0
2593,60,100,169.9,79.7,90.2,0.0
2594,60,100,170.3,86.5,83.8,0.0
2595,60,100,164.4,77.9,86.5,0.0
2596,60,100,168.5,81.0,87.6,0.0
2597,60,100,169.1,83.2,85.9,0.0
2598,60,100,165.1,81.2,83.9,0.0
2599,60,100,169.3,86.2,83.1,0.0
2600,65,5,144.8,105.6,39.2,0.0
2601,65,5,144.8,106.0,38.7,0.1
2602,65,5,148.1,110.1,37.6,0.3
2603,65,5,145.0,105.8,39.2,0.0
2604,65,5,145.0,105.8,39.2,0.0
2605,65,5,145.5,106.0,39.5,0.0
2606,65,5,146.6,108.2,38.5,0.0
2607,65,5,147.5,108.6,38.9,0.0
2608,65,5,142.9,102.2,40.5,0.2
2609,65,5,143.8,105.2,38.5,0.1
2610,65,10,146.7,100.9,45.8,0.0
2611,65,10,149.5,105.6,43.9,0.0
2612,65,10,150.4,107.5,42.8,0.1
2613,65,10,147.8,104.5,43.3,0.0
2614,65,10,150.2,107.6,42.6,0.0
2615,65,10,147.8,103.4,44.4,0.0
2616,65,10,148.1,104.8,43.2,0.1
2617,65,10,151.1,109.4,41.7,0.0
2618,65,10,150.7,107.2,43.5,0.0
2619,65,10,148.7,105.1,43.6,0.0
2620,65,15,151.4,104.2,47.2,0.0
2621,65,15,150.4,102.0,48.3,0.1
2622,65,15,148.6,100.8,47.6,0.2
2623,65,15,149.5,103.7,45.8,0.0
2624,65,15,149.6,101.0,48.6,0.0
2625,65,15,149.0,100.8,48.3,0.0
2626,65,15,153.1,105.5,47.6,0.0
2627,65,15,155.2,108.4,46.8,0.0
2628,65,15,150.1,102.8,47.3,0.0
2629,65,15,150.1,101.8,48.3,0.0
2630,65,20,150.4,99.8,50.7,0.0
2631,65,20,150.4,99.6,50.8,0.0
2632,65,20,149.8,100.7,49.1,0.0
2633,65,20,147.1,97.6,49.5,0.0
2634,65,20,150.5,101.1,49.4,0.1
2635,65,20,144.8,92.5,52.4,0.0
2636,65,20,147.4,98.4,49.0,0.0
2637,65,20,146.3,97.0,49.3,0.0
2638,65,20,148.0,98.8,49.2,0.0
2639,65,20,146.6,95.8,50.8,0.0
2640,65,25,147.9,96.8,51.1,0.0
2641,65,25,148.8,96.8,52.0,0.0
2642,65,25,146.2,94.2,52.1,0.0
2643,65,25,146.1,92.4,53.7,0.0
2644,65,25,150.4,98.6,51.9,0.0
2645,65,25,147.4,94.8,52.4,0.2
2646,65,25,149.3,96.5,52.8,0.0
2647,65,25,149.8,99.0,50.8,0.0
2648,65,25,144.6,91.9,52.7,0.0
2649,65,25,149.3,97.1,52.2,0.0
2650,65,30,144.8,88.2,56.6,0.0
2651,65,30,143.1,87.4,55.5,0.3
2652,65,30,146.0,91.0,54.9,0.0
2653,65,30,145.3,91.3,54.0,0.0
2654,65,30,148.1,93.5,54.5,0.1
2655,65,30,147.9,93.6,54.3,0.0
2656,65,30,146.3,92.6,53.7,0.0
2657,65,30,147.8,93.9,53.9,0.0
2658,65,30,145.7,90.8,54.9,0.0
2659,65,30,148.8,93.0,55.8,0.0
2660,65,35,152.8,97.3,55.5,0.0
2661,65,35,150.3,93.6,56.7,0.0
2662,65,35,146.3,87.7,58.7,0.0
2663,65,35,144.7,85.5,59.2,0.0
2664,65,35,150.0,93.1,56.9,0.0
2665,65,35,145.6,87.5,58.1,0.0
2666,65,35,146.0,89.3,56.7,0.0
2667,65,35,147.7,89.3,58.4,0.0
2668,65,35,148.1,92.3,55.7,0.0
2669,65,35,146.7,90.4,56.3,0.0
2670,65,40,151.0,92.5,58.5,0.0
2671,65,40,148.7,89.6,59.1,0.0
2672,65,40,152.9,93.7,59.2,0.0
2673,65,40,148.3,88.9,59.4,0.0
2674,65,40,149.7,90.9,58.8,0.0
2675,65,40,149.6,90.3,59.1,0.2
2676,65,40,150.2,90.6,59.6,0.0
2677,65,40,146.6,84.8,61.7,0.0
2678,65,40,150.3,91.9,58.4,0.0
2679,65,40,150.8,90.0,60.7,0.1
2680,65,45,151.2,89.9,61.3,0.1
2681,65,45,151.3,86.7,64.6,0.0
2682,65,45,150.2,86.6,63.6,0.0
2683,65,45,151.6,88.2,63.4,0.0
2684,65,45,150.6,88.7,61.9,0.0
2685,65,45,149.7,88.7,60.9,0.0
2686,65,45,151.9,88.7,63.2,0.0
2687,65,45,151.8,89.3,62.5,0.0
2688,65,45,151.9,88.6,63.4,0.0
2689,65,45,152.3,89.2,63.1,0.0
2690,65,50,152.2,87.6,64.6,0.1
2691,65,50,152.8,88.5,64.3,0.0
2692,65,50,150.1,84.5,65.6,0.0
2693,65,50,153.3,87.5,65.7,0.0
2694,65,50,155.1,90.6,64.6,0.0
2695,65,50,155.6,91.6,64.0,0.0
2696,65,50,155.0,94.1,60.8,0.1
2697,65,50,151.8,88.7,63.1,0.0
2698,65,50,153.7,89.7,64.0,0.0
2699,65,50,150.3,85.2,65.1,0.0
2700,65,55,156.3,90.3,66.0,0.1
2701,65,55,154.6,89.8,64.8,0.0
2702,65,55,155.0,89.0,66.0,0.0
2703,65,55,152.5,85.6,66.8,0.0
2704,65,55,153.7,86.3,67.4,0.0
2705,65,55,153.3,86.6,66.8,0.0
2706,65,55,152.0,83.0,69.0,0.0
2707,65,55,156.5,89.3,67.2,0.0
2708,65,55,155.6,88.9,66.7,0.0
2709,65,55,154.6,86.0,68.6,0.0
2710,65,60,157.7,86.4,71.2,0.0
2711,65,60,154.7,85.4,69.3,0.0
2712,65,60,159.2,89.4,69.9,0.0
2713,65,60,156.9,86.8,70.1,0.0
2714,65,60,157.7,89.2,68.5,0.0
2715,65,60,158.9,89.5,69.4,0.0
2716,65,60,157.4,87.4,70.0,0.0
2717,65,60,154.6,85.5,69.1,0.0
2718,65,60,155.6,85.6,70.0,0.0
2719,65,60,155.2,85.4,69.8,0.0
2720,65,65,161.1,88.3,72.8,0.0
2721,65,65,160.2,86.6,73.5,0.0
2722,65,65,157.8,84.1,73.8,0.0
2723,65,65,157.3,86.1,71.2,0.0
2724,65,65,157.3,86.6,70.7,0.0
2725,65,65,156.3,83.4,72.9,0.0
2726,65,65,158.2,87.7,70.5,0.0
2727,65,65,155.8,83.4,72.3,0.1
2728,65,65,155.7,82.5,73.2,0.0
2729,65,65,153.8,81.5,72.3,0.0
2730,65,70,159.8,86.8,72.8,0.1
2731,65,70,159.0,83.9,75.1,0.0
2732,65,70,162.8,87.7,75.1,0.0
2733,65,70,162.6,88.8,73.8,0.0
2734,65,70,157.4,83.7,73.7,0.0
2735,65,70,157.3,83.9,73.5,0.0
2736,65,70,158.1,82.8,75.2,0.0
2737,65,70,161.5,88.3,73.1,0.1
2738,65,70,158.5,83.7,74.9,0.0
2739,65,70,158.8,82.8,75.9,0.0
2740,65,75,166.1,89.0,77.1,0.0
2741,65,75,158.2,81.0,77.3,0.0
2742,65,75,160.4,83.9,76.5,0.0
2743,65,75,164.2,89.1,75.1,0.1
2744,65,75,158.4,82.9,75.5,0.0
2745,65,75,161.0,84.2,76.8,0.1
2746,65,75,161.2,83.0,78.2,0.0
2747,65,75,161.1,85.0,76.2,0.0
2748,65,75,162.0,84.5,77.6,0.0
2749,65,75,165.5,89.3,76.2,0.0
2750,65,80,165.1,82.0,83.1,0.0
2751,65,80,166.2,86.1,80.0,0.0
2752,65,80,164.3,83.4,80.9,0.0
2753,65,80,164.9,85.9,79.0,0.0
2754,65,80,163.6,83.2,80.5,0.0
2755,65,80,163.2,81.2,82.0,0.0
2756,65,80,163.1,84.0,79.1,0.0
2757,65,80,164.9,83.7,81.2,0.0
2758,65,80,162.3,79.6,82.7,0.0
2759,65,80,166.6,86.0,80.5,0.0
2760,65,85,166.4,81.0,85.4,0.0
2761,65,85,165.9,82.3,83.6,0.0
2762,65,85,166.7,86.3,80.3,0.0
2763,65,85,169.9,85.5,84.4,0.0
2764,65,85,166.7,86.6,80.2,0.0
2765,65,85,165.8,86.0,79.8,0.1
2766,65,85,165.7,81.9,83.8,0.0
2767,65,85,167.3,84.4,82.9,0.0
2768,65,85,164.6,82.5,82.2,0.0
2769,65,85,165.4,81.6,83.8,0.0
2770,65,90,165.9,79.3,86.6,0.0
2771,65,90,168.4,82.7,85.8,0.0
2772,65,90,164.5,77.2,87.3,0.0
2773,65,90,171.5,88.6,82.9,0.0
2774,65,90,166.0,79.4,86.6,0.0
2775,65,90,166.2,83.5,82.7,0.0
2776,65,90,165.4,80.1,85.3,0.0
2777,65,90,165.5,79.4,86.0,0.1
2778,65,90,170.4,85.5,84.9,0.0
2779,65,90,171.8,88.9,82.9,0.0
2780,65,95,170.3,80.2,90.2,0.0
2781,65,95,172.0,86.4,85.7,0.0
2782,65,95,172.5,85.0,87.6,0.0
2783,65,95,168.5,78.2,90.3,0.0
2784,65,95,167.5,79.2,88.4,0.0
2785,65,95,168.8,82.4,86.5,0.0
2786,65,95,174.6,90.8,83.8,0.0
2787,65,95,170.1,81.2,88.9,0.0
2788,65,95,169.9,80.8,89.1,0.0
2789,65,95,175.4,87.9,87.5,0.0
2790,65,100,175.8,85.2,90.6,0.0
2791,65,100,168.3,76.4,91.9,0.0
2792,65,100,168.6,77.4,91.1,0.0
2793,65,100,174.2,84.7,89.4,0.0
2794,65,100,174.5,81.9,92.6,0.0
2795,65,100,175.5,87.4,88.1,0.0
2796,65,100,174.5,83.0,91.3,0.2
2797,65,100,169.5,80.2,89.3,0.1
2798,65,100,175.1,84.4,90.7,0.0
2799,65,100,172.4,81.5,90.9,0.0
2800,70,5,148.3,102.7,45.6,0.0
2801,70,5,150.0,105.4,44.6,0.0
